yelp_id,alias,categary_alias,categary_title,coordinates.latitude,coordinates.longitude,display_phone,distance,image_url,is_closed,location.address1,location.address2,location.address3,location.city,location.country,location.state,location.zip_code,name,phone,price,rating,review_count,url
ZAPitG9126yVupKWHp54yA,taqueria-los-coyotes-san-francisco,mexican,Mexican,37.7651299184884,-122.420415580273,(415) 861-3708,1485.6956094751595,https://s3-media2.fl.yelpcdn.com/bphoto/hjGYfP3PN6olUKEkLpmlnw/o.jpg,False,3036 16th St,,,San Francisco,US,CA,94103,Taqueria Los Coyotes,+14158613708,$,4.0,866,https://www.yelp.com/biz/taqueria-los-coyotes-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
oY2Jvi31y-7qMctAHR8Wnw,love-n-haight-deli-san-francisco,sandwiches,Fast Food,37.772004,-122.431261,(415) 252-8190,1316.2386509553237,https://s3-media3.fl.yelpcdn.com/bphoto/GnL_5VIpyYMcEvC6tpE9bw/o.jpg,False,553 Haight St,,,San Francisco,US,CA,94117,Love N Haight Deli,+14152528190,$,4.0,450,https://www.yelp.com/biz/love-n-haight-deli-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
jK1_pM6U50seuco7Tvhing,guerra-quality-meats-san-francisco,delis,Indian,37.74349,-122.4712,(415) 564-0585,3618.7390346831853,https://s3-media2.fl.yelpcdn.com/bphoto/RMT881fhvyxhfK4aG-OqVg/o.jpg,False,490 Taraval St,,,San Francisco,US,CA,94116,Guerra Quality Meats,+14155640585,$$,4.5,416,https://www.yelp.com/biz/guerra-quality-meats-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
ormG-hRL73C1HELmc_N72g,tsubasa-sushi-san-francisco,sushi,Japanese,37.77722,-122.4233,(415) 551-9688,2156.9110071378004,https://s3-media1.fl.yelpcdn.com/bphoto/qoSrZaA8xC0UPVSYpM0E0w/o.jpg,False,429 Gough St,,,San Francisco,US,CA,94102,Tsubasa Sushi,+14155519688,$$$,4.0,363,https://www.yelp.com/biz/tsubasa-sushi-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
HCTOtXfbGDTcYsnE_gl35Q,brickhouse-cafe-san-francisco-3,tradamerican,American,37.77965,-122.39523,(415) 369-0222,4179.179054201483,https://s3-media2.fl.yelpcdn.com/bphoto/1cDW3AK_lDd5rWcGfZa3Qw/o.jpg,False,426 Brannan St,,,San Francisco,US,CA,94107,Brickhouse Cafe,+14153690222,$$,3.5,1138,https://www.yelp.com/biz/brickhouse-cafe-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
Iq0137dlAydEXdKJorWJxw,busters-cheesesteak-san-francisco,tradamerican,American,37.79856,-122.40734,(415) 392-2800,4906.397947457052,https://s3-media4.fl.yelpcdn.com/bphoto/DeoYP3mtud4wW6nFdKU7rg/o.jpg,False,366 Columbus Ave,,,San Francisco,US,CA,94133,Buster's Cheesesteak,+14153922800,$,4.0,775,https://www.yelp.com/biz/busters-cheesesteak-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
e3gcKXKhSFYs5fn9FoeG2A,koja-kitchen-san-francisco-7,japanese,Japanese,37.7828700207607,-122.463096337593,(415) 463-5085,3384.4949419624313,https://s3-media3.fl.yelpcdn.com/bphoto/kSv6wiFMyf4xfxwMpFoXNQ/o.jpg,False,343 Clement St,,,San Francisco,US,CA,94118,KoJa Kitchen,+14154635085,$$,4.0,578,https://www.yelp.com/biz/koja-kitchen-san-francisco-7?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
uAVg1yq5kb3Ia2Ve5_K5HQ,the-sandwich-place-san-francisco,sandwiches,Fast Food,37.76443,-122.4191,(415) 431-3811,1550.455465481075,https://s3-media3.fl.yelpcdn.com/bphoto/CqSsVp2IGUuG5xqma5E5ig/o.jpg,False,2029 Mission St,,,San Francisco,US,CA,94110,The Sandwich Place,+14154313811,$,4.5,270,https://www.yelp.com/biz/the-sandwich-place-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
tS2ka1uSjwo7jdWIWDpuCw,new-taraval-cafe-san-francisco,breakfast_brunch,Breakfast & Brunch,37.74321,-122.47767,(415) 731-3816,4128.257742410812,https://s3-media1.fl.yelpcdn.com/bphoto/UPwkYSrbHxSsHzJwajGXww/o.jpg,False,1054 Taraval St,,,San Francisco,US,CA,94116,New Taraval Cafe,+14157313816,$,4.0,483,https://www.yelp.com/biz/new-taraval-cafe-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
23V7g4GuIJW1JWgLidewog,dinosaurs-vietnamese-sandwiches-san-francisco-3,sandwiches,Fast Food,37.7315483093262,-122.472511291504,(415) 334-1421,4550.442967220208,https://s3-media2.fl.yelpcdn.com/bphoto/2MusBSIEgrr3v4N-P6S9oA/o.jpg,False,2522 Ocean Ave,,,San Francisco,US,CA,94132,Dinosaurs Vietnamese Sandwiches,+14153341421,$,4.0,608,https://www.yelp.com/biz/dinosaurs-vietnamese-sandwiches-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
PhRj3okiYEWNLnlCihwOHA,toy-boat-dessert-café-san-francisco-3,icecream,Desserts,37.7829406410456,-122.463481798768,(415) 751-7505,3412.0430073846924,https://s3-media2.fl.yelpcdn.com/bphoto/SZLwGiAg2WP8UbOpHuRkoQ/o.jpg,False,401 Clement St,,,San Francisco,US,CA,94118,Toy Boat Dessert Café,+14157517505,$,4.0,656,https://www.yelp.com/biz/toy-boat-dessert-caf%C3%A9-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
SEDGOmBM_J10LEUR8M-BUQ,angkor-borei-san-francisco,cambodian,Cambodian,37.74125,-122.42247,(415) 550-8417,2503.1278648629095,https://s3-media1.fl.yelpcdn.com/bphoto/g_cTttVJhC9JSpNPi9wVUw/o.jpg,False,3471 Mission St,,,San Francisco,US,CA,94110,Angkor Borei,+14155508417,$$,4.0,513,https://www.yelp.com/biz/angkor-borei-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
Z_X0WvSmh9DUxBD9xhet9Q,sam-wo-restaurant-san-francisco-3,chinese,Chinese,37.7942543029785,-122.405113220215,(415) 989-8898,4618.182214394335,https://s3-media1.fl.yelpcdn.com/bphoto/DvRtrIbSljZLJ3ulyw9qIg/o.jpg,False,713 Clay St,,,San Francisco,US,CA,94108,Sam Wo Restaurant,+14159898898,$,4.0,973,https://www.yelp.com/biz/sam-wo-restaurant-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
6RD33qPwBS6j3ggo84J4iA,bissap-baobab-san-francisco-3,danceclubs,Dance Clubs,37.76038,-122.41893,(415) 826-9287,1512.5706664790468,https://s3-media2.fl.yelpcdn.com/bphoto/79uuKd-jTtqstuKMl_oyxQ/o.jpg,False,3388 19th St,,,San Francisco,US,CA,94110,Bissap Baobab,+14158269287,$$,3.5,896,https://www.yelp.com/biz/bissap-baobab-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
rBwyayyqFMD8chqenrRxag,golden-coffee-shop-san-francisco,breakfast_brunch,Breakfast & Brunch,37.7883145538178,-122.415342775978,(415) 922-0537,3565.5150809416828,https://s3-media4.fl.yelpcdn.com/bphoto/X1XuB8BhSCSRMOyXehU4og/o.jpg,False,901 Sutter St,,,San Francisco,US,CA,94109,Golden Coffee Shop,+14159220537,$,4.0,463,https://www.yelp.com/biz/golden-coffee-shop-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
ziWibyZYvqtrbc7f9v2iPg,dragoneats-san-francisco,vietnamese,Vietnamese,37.7784199,-122.42292,(415) 795-1469,2274.281840954611,https://s3-media3.fl.yelpcdn.com/bphoto/XBhAxmXRnPxDC46WCcrR_w/o.jpg,False,520 Gough St,,,San Francisco,US,CA,94102,DragonEats,+14157951469,$,4.5,352,https://www.yelp.com/biz/dragoneats-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
BC5aw6Kdt6pxz02du20DyA,kitava-san-francisco,gluten_free,Others,37.76483,-122.4193,(415) 780-1661,1554.3518417825546,https://s3-media1.fl.yelpcdn.com/bphoto/TznZWiNHSSZorNNFsdaF5g/o.jpg,False,2011 Mission St,,,San Francisco,US,CA,94110,Kitava,+14157801661,$$,4.5,306,https://www.yelp.com/biz/kitava-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
HVNt7yBWN-uTPwm-G_cicA,handy-deli-san-francisco,delis,Indian,37.7635545,-122.4774885,(415) 681-3323,3619.842939839552,https://s3-media2.fl.yelpcdn.com/bphoto/m3aZr4sBYEL4U1e11EIvpQ/o.jpg,False,1815 Irving St,,,San Francisco,US,CA,94122,Handy Deli,+14156813323,$,4.5,218,https://www.yelp.com/biz/handy-deli-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
kjckqShnIlDeraGJM3Nw4w,o-toro-sushi-san-francisco,japanese,Japanese,37.774921,-122.422997,(415) 553-3986,1956.686228824613,https://s3-media1.fl.yelpcdn.com/bphoto/_PCyN7MmUF3D2WicLmvBmQ/o.jpg,False,205 Oak St,,,San Francisco,US,CA,94102,O-Toro Sushi,+14155533986,$$,4.0,785,https://www.yelp.com/biz/o-toro-sushi-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
pv5-sxnpf1K0nGfuUWtD1g,crown-and-crumpet-tea-stop-cafe-san-francisco,tea,Drinks,37.785756,-122.430597,(415) 771-4252,2811.3472406150886,https://s3-media1.fl.yelpcdn.com/bphoto/nDmVzSb0MUXzf5vX8CkXcg/o.jpg,False,1746 Post St,,,San Francisco,US,CA,94115,Crown & Crumpet Tea Stop Cafe,+14157714252,$$,4.0,610,https://www.yelp.com/biz/crown-and-crumpet-tea-stop-cafe-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
aSeldMKv9G6_8-gV0bjwvw,the-cheesecake-factory-san-francisco-2,desserts,Desserts,37.7872658401153,-122.407448,(415) 391-4444,3884.8242921036167,https://s3-media3.fl.yelpcdn.com/bphoto/26qCT7hT_D-JwKAAcWmg-A/o.jpg,False,251 Geary St,,Union Square,San Francisco,US,CA,94102,The Cheesecake Factory,+14153914444,$$,3.0,3052,https://www.yelp.com/biz/the-cheesecake-factory-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
KqGOvG1m5jgDL-pKGXEoNQ,the-morris-san-francisco,newamerican,American,37.763169251884,-122.408525913492,(415) 612-8480,2467.39436295274,https://s3-media2.fl.yelpcdn.com/bphoto/l51O8TDtxvRm8S86wWTrxQ/o.jpg,False,2501 Mariposa St,,,San Francisco,US,CA,94110,The Morris,+14156128480,$$$,4.5,217,https://www.yelp.com/biz/the-morris-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
K9aoButJPQD15rbA5HZMqw,naked-lunch-san-francisco,sandwiches,Fast Food,37.79819,-122.40569,(415) 577-4951,4949.474966507814,https://s3-media3.fl.yelpcdn.com/bphoto/JoL-Ptz1_1NkZiH5zqRqwg/o.jpg,False,504 Broadway,,,San Francisco,US,CA,94133,Naked Lunch,+14155774951,$$,4.0,611,https://www.yelp.com/biz/naked-lunch-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
0PLv5h5eRTG6fuWLpUmf4A,brazen-head-san-francisco,steak,Steakhouses,37.7993037,-122.4322957,(415) 921-7600,4285.9172616499845,https://s3-media4.fl.yelpcdn.com/bphoto/Wu41MgamdUZSS-ORNnmqVQ/o.jpg,False,3166 Buchanan St,,,San Francisco,US,CA,94123,Brazen Head,+14159217600,$$,4.0,693,https://www.yelp.com/biz/brazen-head-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
BQHkN4l7iNOzmU91JQqe6Q,union-square-park-san-francisco-3,parks,Parks,37.7879404027989,-122.407522193193,(415) 831-5500,3937.5177714081706,https://s3-media4.fl.yelpcdn.com/bphoto/66xc_Vql-4ixIWbN7_Z_Cw/o.jpg,False,323 Geary St,Ste 203,,San Francisco,US,CA,94101,Union Square Park,+14158315500,,4.0,476,https://www.yelp.com/biz/union-square-park-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
iXjbvsGyhGttLRaV6shP1g,credo-san-francisco,italian,Italian,37.792134,-122.401989,(415) 693-0360,4608.077704861027,https://s3-media2.fl.yelpcdn.com/bphoto/6JQmEL_FOBSjKPozOWvB4Q/o.jpg,False,360 Pine St,,,San Francisco,US,CA,94104,Credo,+14156930360,$$$,4.0,830,https://www.yelp.com/biz/credo-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
QQwsy-M3O5w6FSPaVFJ3uQ,brioche-bakery-and-cafe-san-francisco,bakeries,Bakeries,37.7973133,-122.4055275,(415) 765-0412,4870.4581749098215,https://s3-media3.fl.yelpcdn.com/bphoto/X5F4PFI7dxSNkQmvtRK-Jw/o.jpg,False,210 Columbus Ave,,,San Francisco,US,CA,94133,Brioche Bakery & Cafe,+14157650412,$$,4.0,477,https://www.yelp.com/biz/brioche-bakery-and-cafe-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
I3GNU1b9NCaPbts6art1WQ,fondue-cowboy-san-francisco,fondue,Fondue,37.7776832580566,-122.407096862793,(415) 431-5100,3185.8563460570226,https://s3-media3.fl.yelpcdn.com/bphoto/C7q-8d1pwPmJJwYzxrBySA/o.jpg,False,1052 Folsom St,,,San Francisco,US,CA,94103,Fondue Cowboy,+14154315100,$$,4.0,576,https://www.yelp.com/biz/fondue-cowboy-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
QxHtdBOe3Kppf8tEd2Wm6A,great-eastern-restaurant-san-francisco,dimsum,Chinese,37.796085,-122.405968,(415) 986-2500,4741.604680950982,https://s3-media1.fl.yelpcdn.com/bphoto/td_wgZLSvyBpAxpAbWDG0g/o.jpg,False,649 Jackson St,,,San Francisco,US,CA,94133,Great Eastern Restaurant,+14159862500,$$,3.5,1952,https://www.yelp.com/biz/great-eastern-restaurant-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
eDP8OzpjR1d1HTsg85Bntw,black-hammer-brewing-san-francisco,breweries,Bars,37.7807,-122.39701,(415) 758-2223,4103.020379888107,https://s3-media2.fl.yelpcdn.com/bphoto/MtPsp-1zYoFRrgO3eYc_pg/o.jpg,False,544 Bryant St,,,San Francisco,US,CA,94107,Black Hammer Brewing,+14157582223,$$,4.5,314,https://www.yelp.com/biz/black-hammer-brewing-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
xlXnPitrO9Mjfq3aPAyNVQ,delica-san-francisco,japanese,Japanese,37.7955703,-122.3933208,(415) 834-0344,5406.3592254558025,https://s3-media4.fl.yelpcdn.com/bphoto/PcXqQ_WjCxlWKAYDFQIpZQ/o.jpg,False,1 Ferry Bldg,Shop 45,Ferry Building Marketplace,San Francisco,US,CA,94111,Delica,+14158340344,$$,3.5,971,https://www.yelp.com/biz/delica-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
fQdVnPck_6cOOxO36hweeA,the-social-study-san-francisco,wine_bars,Bars,37.7841219381414,-122.432474792004,(415) 292-7417,2605.723902746234,https://s3-media3.fl.yelpcdn.com/bphoto/cEVf71zqcPx3CV1QS1e8mg/o.jpg,False,1795 Geary Blvd,,,San Francisco,US,CA,94115,The Social Study,+14152927417,$$,4.0,433,https://www.yelp.com/biz/the-social-study-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
qlfx1veFS2tuDpQQ_87NgA,red-hill-station-san-francisco,seafood,Seafood,37.73901,-122.41446,(415) 757-0480,3103.5556331341786,https://s3-media2.fl.yelpcdn.com/bphoto/s2oI0Wk-t86OrHBUtatmtw/o.jpg,False,803 Cortland Ave,,,San Francisco,US,CA,94110,Red Hill Station,+14157570480,$$,4.0,386,https://www.yelp.com/biz/red-hill-station-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
M1qm-JWaI1tHVBx-XLJbmA,thirsty-bear-brewing-company-san-francisco-5,spanish,Spanish,37.78539,-122.39953,(415) 974-0905,4238.314489511651,https://s3-media4.fl.yelpcdn.com/bphoto/ZGjpwiHDhOeJEPmafTnCUA/o.jpg,False,661 Howard St,,,San Francisco,US,CA,94105,Thirsty Bear Brewing Company,+14159740905,$$,3.5,1892,https://www.yelp.com/biz/thirsty-bear-brewing-company-san-francisco-5?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
orR-pgf0SFDtjMP75UbDoA,mr-smiths-san-francisco,danceclubs,Dance Clubs,37.780013,-122.412066,(415) 355-9991,3018.20190244742,https://s3-media2.fl.yelpcdn.com/bphoto/SxSsO0gfxQODb-FvzFjGMQ/o.jpg,False,34 7th St,,,San Francisco,US,CA,94103,Mr Smith's,+14153559991,$$,4.0,968,https://www.yelp.com/biz/mr-smiths-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
u-pywNLq06dgqR48kbFR9w,one-market-restaurant-san-francisco-2,newamerican,American,37.7941479027343,-122.394731178574,(415) 777-5577,5206.747338862175,https://s3-media4.fl.yelpcdn.com/bphoto/Up_zllA40iKhsWRmLU1-HA/o.jpg,False,1 Market St,,,San Francisco,US,CA,94105,One Market Restaurant,+14157775577,$$$,3.5,1288,https://www.yelp.com/biz/one-market-restaurant-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
uwYO55f9vlLdGXDIDNfhpA,sutros-at-the-cliff-house-san-francisco,newamerican,American,37.77841,-122.51443,(415) 386-3330,7090.650902049837,https://s3-media4.fl.yelpcdn.com/bphoto/fSVG-ExB-TzHY-MNHhow2Q/o.jpg,False,1090 Point Lobos Ave,,,San Francisco,US,CA,94121,Sutro's at The Cliff House,+14153863330,$$$,3.5,1354,https://www.yelp.com/biz/sutros-at-the-cliff-house-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
E2Ri3Uudb3ogKfWBJIIhRw,lokma-san-francisco,mediterranean,Mediterranean,37.78215,-122.47867,(415) 702-6219,4400.731315867974,https://s3-media3.fl.yelpcdn.com/bphoto/cz1DARIw7KhkqM6NfH_6DQ/o.jpg,False,1801 Clement St,,,San Francisco,US,CA,94121,Lokma,+14157026219,$$,4.5,210,https://www.yelp.com/biz/lokma-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
IdqBJvRIA0YPwLZaoUNM0w,waraku-san-francisco-2,ramen,Japanese,37.7857603132725,-122.428771331906,(415) 292-3388,2853.6770829706256,https://s3-media4.fl.yelpcdn.com/bphoto/qgAfiAquCSzFN7rCMBvvVQ/o.jpg,False,1638 Post St,,,San Francisco,US,CA,94115,Waraku,+14152923388,$$,3.5,819,https://www.yelp.com/biz/waraku-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
lz8Kn4blqgUUV3vMBsM_AQ,asha-tea-house-san-francisco,coffee,Drinks,37.7881894888854,-122.40366820246,(415) 549-3688,4184.301688884892,https://s3-media1.fl.yelpcdn.com/bphoto/9fo2ozpSra_A0oZ_ZXXN-A/o.jpg,False,17 Kearny St,,,San Francisco,US,CA,94108,Asha Tea House,+14155493688,$,4.0,550,https://www.yelp.com/biz/asha-tea-house-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
BLcV0Z4nzKLkCjneKrTclA,tekka-japanese-restaurant-san-francisco,japanese,Japanese,37.7770524,-122.4647183,,3064.5618087025855,https://s3-media3.fl.yelpcdn.com/bphoto/lvZcGffraPp12WynuC8WSw/o.jpg,False,537 Balboa St,,,San Francisco,US,CA,94118,Tekka Japanese Restaurant,,$$$,4.0,404,https://www.yelp.com/biz/tekka-japanese-restaurant-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
v3my2CwwOPb96S2AyMwE_A,el-mansour-san-francisco,moroccan,Moroccan,37.78162,-122.492755,(415) 751-2312,5459.218784293858,https://s3-media1.fl.yelpcdn.com/bphoto/Mi2PQAbDyqQNjiLSGVeRxQ/o.jpg,False,3119 Clement St,,,San Francisco,US,CA,94121,El Mansour,+14157512312,$$$,4.0,589,https://www.yelp.com/biz/el-mansour-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
B61vZd9neTI8F7zZ-vApmw,the-boys-deli-san-francisco,delis,Indian,37.7971806,-122.421842,(415) 776-3099,4245.348773212248,https://s3-media3.fl.yelpcdn.com/bphoto/qXbjX3opOgmgN_5NsCb9Cw/o.jpg,False,2222 Polk St,,Polk & Green Produce Market,San Francisco,US,CA,94109,The Boy's Deli,+14157763099,$,4.5,288,https://www.yelp.com/biz/the-boys-deli-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
9acPdpguULGPbChPwpS3aw,ragazza-san-francisco,italian,Italian,37.77241,-122.4376,(415) 255-1133,1288.8820939341101,https://s3-media1.fl.yelpcdn.com/bphoto/GtHPmSQffPr7zuppDVgh7A/o.jpg,False,311 Divisadero St,,,San Francisco,US,CA,94117,Ragazza,+14152551133,$$,4.0,644,https://www.yelp.com/biz/ragazza-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
1xfFqq2009ulBOA5E0h86A,bloodhound-san-francisco-2,cocktailbars,Bars,37.7758129062587,-122.408807842493,(415) 863-2840,2941.47141220078,https://s3-media3.fl.yelpcdn.com/bphoto/07H-CMRAN_tbcLpmQ0YnEw/o.jpg,False,1145 Folsom St,,,San Francisco,US,CA,94103,Bloodhound,+14158632840,$$,4.0,618,https://www.yelp.com/biz/bloodhound-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
IPO2wE0UeZKHPri_QPCEPQ,clarion-alley-san-francisco,localflavor,Others,37.7552719116211,-122.41877746582,,2095.255154655183,https://s3-media3.fl.yelpcdn.com/bphoto/zo0MuO7p3X5XlHjbTzMHWg/o.jpg,False,,,,San Francisco,US,CA,94110,Clarion Alley,,,4.5,199,https://www.yelp.com/biz/clarion-alley-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
