yelp_id,meter1,meter2,meter3,meter4,meter5,meter6,meter7,meter8,meter9,meter10,resturant_name
hw5CNSJl90wD9Z8KYGNeEA,229568,229415,229128,229154,229652,229227,229745,229775,229199,229313,Cup Cafe
2PRgMkqX2dRrcuaJEi_1Rg,229415,229652,229613,229128,229154,229745,229227,229199,229313,229775,A La Turca Restaurant
O1MMFEvWtjzvD0dlSymreg,229415,229652,229613,229775,229154,229227,229313,229199,229128,229745,La Trappe
snDFfHqX65-fokR5BdnMsw,229415,229652,229775,229613,229154,229745,229128,229313,229199,229227,Tunnel Top
U2yLmebQ56po6nt5nKcacw,229415,229652,229154,229775,229613,229745,229128,229199,229313,229227,Takoba SF
owj5tzY8w8zXSXza_LS8NQ,229415,229652,229775,229613,229154,229745,229128,229199,229313,229227,Hôtel Biron
48jDL_PmclHPRW9txNrSDw,229415,229613,229652,229128,229154,229745,229227,229199,229313,229775,Balompie Cafe
FkmficKyZxewFcG5H2FcNg,229415,229652,229613,229775,229154,229199,229128,229313,229227,229745,Okoze Sushi
KfrgWyMWH1HBGvoUkDYoRQ,229415,229652,229613,229775,229154,229128,229745,229313,229227,229199,Franciscan Crab Restaurant
bdFlEMBC6HRgoHKcgoHc1g,229415,229652,229775,229613,229154,229745,229128,229199,229313,229227,Cafe Me
vp1VTH08YSA9O9w6ej-G0A,229415,229613,229154,229775,229652,229745,229128,229199,229313,229227,Puerto Alegre
kM64kcWiK3TqhB0HeAUGeg,229415,229652,229613,229775,229154,229128,229199,229313,229227,229745,The Black Horse London Pub
tWjWAyRbodjg3YPuvdzVdg,229415,229652,229775,229613,229154,229227,229745,229313,229199,229128,Yank Sing
HjKRwtL3gZ2RL3KQULXKsA,229415,229652,229613,229128,229154,229775,229745,229313,229199,229227,The Velo Rouge Cafe
BNiAdGR9pvgJvX5R1o_kkQ,229415,229652,229128,229613,229154,229227,229745,229199,229775,229313,Curry Up Now Food Truck
if7l8HVMz7kmW0tG9l2LQA,229415,229652,229775,229613,229154,229128,229745,229199,229313,229227,E&O Kitchen and Bar
7YxKRfOZtsuH702EkyTwtw,229415,229652,229775,229128,229613,229227,229745,229313,229199,229154,The Baked Bear
y8mGQTwmFaSu3d7dAywOHA,229415,229613,229652,229128,229154,229745,229227,229313,229199,229775,Teeth
i8u-gZerQFDIWBs75KaJbg,229415,229652,229775,229613,229154,229745,229128,229199,229313,229227,Pagan Idol
1FZM1wOnjMYg0KPSD9qTjg,229415,229652,229128,229613,229154,229227,229745,229775,229199,229313,Poesia
GzOumj6_QOeQByuc_0yajQ,229415,229652,229613,229128,229154,229745,229227,229199,229313,229775,Z & Y Restaurant
-5PuB75nReYddFPoCFG30g,229415,229652,229613,229128,229154,229745,229227,229199,229313,229775,The Center SF
uZybAaC88oLnqR1FEUamGQ,229568,229415,229128,229154,229652,229227,229745,229199,229775,229313,Pomelo
XGHTrreDK35ciuA8R6naNQ,229613,229415,229775,229128,229652,229745,229227,229199,229313,229154,Saison
eG5VcB6XuSp-C1mAggD_Cg,229415,229652,229613,229128,229154,229745,229227,229199,229313,229775,Piperade
JPL5OqxmoKGWXZxVSlYkag,229415,229652,229613,229128,229154,229227,229745,229199,229313,229775,Yo Yo's
mpuhp2b83qNAKcE19-dSjQ,229415,229652,229613,229128,229154,229313,229775,229745,229199,229227,Terzo
xAALy_s3a1dT6K09vSrAGQ,229415,229652,229613,229128,229154,229745,229227,229313,229199,229775,Mersea
w5BLpD2_aj9gyTMiStJ65Q,229415,229613,229652,229128,229154,229745,229227,229313,229199,229775,Arabian Nights Restaurant
NUrDd8QedLz9G6KFC458sA,229415,229652,229154,229775,229613,229128,229745,229313,229199,229227,Contraband Coffee Bar
XUOaN3QKGTBkNf3CMuztYg,229415,229652,229613,229128,229154,229745,229227,229199,229313,229775,Vital Tea Leaf
o9KZAEgORSys5J4oqiGtEg,229415,229613,229652,229313,229154,229128,229745,229227,229199,229775,Taqueria el Buen Sabor
GNzoAOXPxP0UzW7fb51dNg,229036,229652,229613,229128,229154,229775,229745,229313,229227,229199,Giorgio's Pizzeria
DhxBcPJr1igtHNqDyvJ_lA,229415,229652,229613,229775,229154,229227,229313,229199,229128,229745,Jitlada Thai Cuisine
EWE_KGxKofufaJCbTNBRjQ,229415,229652,229613,229775,229154,229745,229128,229313,229199,229227,83 Proof
sxtm5Ar-_PCJcSbCvAI9OQ,229415,229652,229613,229128,229154,229227,229745,229199,229313,229775,Dragon Papa Dessert
jhVo92kIQSPFQTzBaIhP6w,229415,229652,229613,229128,229154,229227,229745,229199,229313,229775,Bullshead Restaurant
gwuCZV_4nIwevDenicG8tw,229613,229415,229652,229128,229154,229227,229745,229199,229313,229775,Heirloom Cafe
R3YMmqmPIjJh8V80VpTD1w,229415,229652,229613,229128,229154,229227,229745,229199,229313,229775,Le Cafe du Soleil
OSZ6bFeCcv4PvUmvuiMEJw,229036,229652,229613,229775,229154,229745,229227,229313,229128,229199,Little Sweet
J-gFvT4B5UoZgoEOAmxNxw,229613,229415,229128,229154,229652,229227,229745,229199,229775,229313,Rosamunde Sausage Grill
gVikx9Ad2aAVv0BXnJJPKw,229568,229415,229652,229775,229154,229128,229745,229313,229199,229227,Goat Hill Pizza
Wpu06GbaMorLXfbN5s0spg,229415,229613,229652,229128,229154,229745,229227,229199,229313,229775,Mission Street Oyster Bar & Seafood Restaurant
iy1KBR5hRNcgCaqiUoBSoA,229415,229613,229154,229775,229652,229745,229128,229199,229313,229227,Anchor & Hope
A9QDUzIGMcybhLhtPDSN4A,229652,229036,229313,229613,229154,229745,229199,229775,229128,229227,Gaspare's Pizza House & Italian Restaurant
atXwmmJOrBLOaq-OROY2EA,229415,229652,229128,229613,229154,229745,229227,229775,229199,229313,Chutney
eQHepA7u_mb-0TIb8t8EXQ,229613,229415,229128,229154,229652,229227,229745,229199,229775,229313,La Traviata
Q7_I2n1Fbza6uyDScaKyOw,229415,229652,229613,229128,229154,229227,229745,229199,229313,229775,Ambrosia Bakery
168JCbfPASa30FoHZZaIEg,229415,229652,229613,229775,229154,229227,229313,229199,229128,229745,Boba Guys
j1yOqKczaI4czwycWDcspw,229415,229652,229128,229613,229154,229745,229313,229199,229775,229227,Bistro Aix
9QXEJdRizwCYBjGX_go_Qw,229415,229652,229613,229128,229154,229775,229313,229745,229199,229227,Pho Phu Quoc PPQ Beef Noodle House Restaurant
TuZXDDYPaXQGN4hLhMCszQ,229652,229036,229613,229128,229154,229199,229775,229313,229227,229745,The Presidio
GjdLppkFQODOiV4DQZ5EyA,229415,229652,229154,229775,229613,229128,229745,229313,229199,229227,Victor's Pizzeria & Italian Restaurant
xRxqebiQobZqJIRtDxnZsA,229568,229415,229128,229154,229652,229227,229745,229199,229775,229313,AL's Place
KA-P3d2NcbJy5SQN-vCzPA,229415,229652,229613,229128,229154,229745,229227,229313,229199,229775,Aria Korean Street Food
xWZ0WHeU8O5NdttqkhQ7ng,229415,229652,229775,229128,229613,229227,229745,229313,229199,229154,Filbert Steps
8aqzfjnuT5LhuveW3e6CoA,229415,229652,229613,229775,229154,229227,229313,229199,229128,229745,Octavia
5VNDT0bMIytE1GpEb6jSxA,229415,229652,229128,229613,229154,229227,229313,229775,229199,229745,Twisted Donuts and Coffee
Ffb9HJIrt4YPFCQIpBg6gw,229415,229652,229613,229128,229154,229775,229313,229745,229199,229227,Castagna
2EGucgCJbPhkHjPTnZCzrg,229568,229415,229154,229128,229652,229775,229313,229227,229199,229745,El Farolito
cnjPZ4eI2lHTHIPlbHk9HQ,229415,229613,229154,229775,229652,229745,229128,229199,229313,229227,Philz Coffee
ZiTRspDPY9T_kh4tQDwDMQ,229652,229036,229613,229128,229154,229199,229775,229313,229745,229227,Pacific Cafe
sfAIpzEC8ywpy36YhzikmQ,229415,229652,229613,229128,229154,229775,229745,229313,229199,229227,Norman's Ice Cream & Freezes
xe6IZGzW8fgxalv6RCBS5A,229415,229652,229775,229613,229154,229745,229128,229199,229313,229227,i-Tea
sjj1TvKV1RYEjYhuLlXe0w,229415,229652,229613,229775,229154,229313,229227,229128,229199,229745,4505 Burgers & BBQ
4CykXfygkNWlz87qkh5SCA,229036,229652,229613,229128,229154,229745,229775,229313,229227,229199,Aroma Tea Shop
PiY8Ks8KWlIcAvqNdMjvBA,229415,229652,229613,229775,229154,229227,229313,229199,229128,229745,Izakaya KOU
YPX6pxEduWqc_O5htEmTnQ,229036,229652,229613,229128,229154,229775,229745,229227,229313,229199,Brothers Restaurant
iLDilqzr4thx3i7pTzzUwg,229415,229613,229154,229775,229652,229745,229128,229199,229313,229227,Wish
v5zt16ojbtRIU0I7VzqqVA,229568,229415,229154,229775,229652,229227,229128,229313,229199,229745,Vega
KH6MVXnoQubNevMixBnf3g,229415,229652,229613,229128,229154,229227,229745,229313,229199,229775,Blue Bottle Coffee
JbY2ui85qe5JZ2eRuc6vnQ,229415,229652,229613,229313,229154,229128,229745,229199,229227,229775,ENO
lbH9iQJM4wwgPQI2RL1oPg,229036,229652,229613,229775,229154,229227,229745,229313,229128,229199,The Tipsy Pig
uAVg1yq5kb3Ia2Ve5_K5HQ,229415,229613,229652,229313,229154,229128,229745,229227,229199,229775,The Sandwich Place
UDlr8FpO9WypJ1JAVAxVYQ,229415,229652,229613,229775,229154,229128,229745,229199,229313,229227,Benjamin Cooper
AQviX2W0XXJqYtc73KaNxQ,229415,229652,229775,229613,229154,229745,229128,229199,229313,229227,Marcello's Pizza
MDTJK0mH5Xc14aCwNuMg7Q,229415,229652,229128,229613,229154,229745,229227,229199,229775,229313,Uncle Vito's Pizza
euV7oTZ9ImaZahhe-6N6ng,229415,229652,229613,229775,229154,229128,229745,229199,229313,229227,Scala's Bistro
9hkKmtG2BruWwrqltt0Klg,229415,229652,229613,229128,229154,229745,229227,229313,229199,229775,Chai Bar By David Rio
vFkjDxhmbQ1SlxCHIF8s7A,229652,229036,229613,229313,229154,229775,229128,229199,229227,229745,Presidio Picnic
8GqReA8EJ3UGRuIFbd9jyQ,229415,229652,229613,229128,229154,229745,229227,229199,229313,229775,Chong Qing Xiao Mian
ZAPitG9126yVupKWHp54yA,229415,229613,229652,229128,229154,229227,229745,229199,229313,229775,Taqueria Los Coyotes
_-7VgjSfibitQ1-TBvE0Aw,229415,229613,229652,229313,229154,229128,229745,229227,229199,229775,Mau
xLBkrh4Aie9iPCobGfFzog,229415,229652,229128,229613,229154,229227,229745,229199,229775,229313,Caffe Ambrosia
ormG-hRL73C1HELmc_N72g,229415,229652,229128,229613,229154,229745,229227,229199,229775,229313,Tsubasa Sushi
6o0GBaGjWfBkAWFU0Qb6Hw,229415,229652,229775,229613,229154,229745,229128,229199,229313,229227,Boba Guys
Iq0137dlAydEXdKJorWJxw,229415,229652,229775,229128,229613,229227,229745,229313,229199,229154,Buster's Cheesesteak
t6TROjhvQzXJEhjI_nm08g,229415,229652,229613,229775,229154,229128,229313,229199,229227,229745,Ly's Vietnamese Cuisine
6ZaqeFEkbArybiCf3yAOlQ,229415,229652,229613,229775,229154,229199,229128,229227,229313,229745,Rolling Out
Y-9BkxtSP_X1PzzWMSgcKQ,229415,229652,229613,229775,229154,229313,229227,229128,229199,229745,Nook
HCTOtXfbGDTcYsnE_gl35Q,229613,229415,229775,229154,229652,229745,229227,229313,229199,229128,Brickhouse Cafe
e3gcKXKhSFYs5fn9FoeG2A,229036,229652,229613,229128,229154,229745,229775,229313,229227,229199,KoJa Kitchen
wdqRLypbCo7KCyhLNB8mIQ,229415,229652,229154,229775,229613,229745,229128,229313,229199,229227,Souvla
PhRj3okiYEWNLnlCihwOHA,229036,229652,229613,229128,229154,229745,229775,229313,229227,229199,Toy Boat Dessert Café
13HilRfX-kXGxMS0BxNlpg,229568,229415,229128,229154,229652,229227,229745,229775,229199,229313,The Pizza Shop
-BFRADVnhbnDgS7e_0KkfQ,229415,229652,229613,229775,229154,229199,229128,229227,229313,229745,Sunset Bakery
SEDGOmBM_J10LEUR8M-BUQ,229568,229415,229775,229154,229652,229745,229227,229199,229313,229128,Angkor Borei
6RD33qPwBS6j3ggo84J4iA,229415,229613,229652,229128,229154,229745,229227,229313,229199,229775,Bissap Baobab
9Tg6-QXCbL6LribaO5S4Lw,229036,229652,229613,229775,229154,229227,229745,229313,229128,229199,Blue Barn Gourmet
tS2ka1uSjwo7jdWIWDpuCw,229415,229652,229613,229775,229154,229227,229313,229199,229128,229745,New Taraval Cafe
oY2Jvi31y-7qMctAHR8Wnw,229415,229652,229613,229128,229154,229745,229227,229313,229199,229775,Love N Haight Deli
23V7g4GuIJW1JWgLidewog,229415,229652,229128,229613,229154,229745,229227,229775,229199,229313,Dinosaurs Vietnamese Sandwiches
rBwyayyqFMD8chqenrRxag,229415,229652,229613,229128,229154,229745,229227,229199,229313,229775,Golden Coffee Shop
jK1_pM6U50seuco7Tvhing,229415,229652,229154,229775,229613,229128,229745,229313,229199,229227,Guerra Quality Meats
Z_X0WvSmh9DUxBD9xhet9Q,229415,229652,229613,229128,229154,229227,229745,229199,229313,229775,Sam Wo Restaurant
K9aoButJPQD15rbA5HZMqw,229415,229652,229613,229128,229154,229745,229227,229313,229199,229775,Naked Lunch
BQHkN4l7iNOzmU91JQqe6Q,229415,229652,229775,229613,229154,229128,229745,229313,229199,229227,Union Square Park
aSeldMKv9G6_8-gV0bjwvw,229415,229652,229775,229613,229154,229745,229128,229199,229313,229227,The Cheesecake Factory
KqGOvG1m5jgDL-pKGXEoNQ,229613,229415,229652,229128,229154,229745,229227,229199,229313,229775,The Morris
kjckqShnIlDeraGJM3Nw4w,229415,229652,229613,229775,229154,229128,229745,229313,229199,229227,O-Toro Sushi
eDP8OzpjR1d1HTsg85Bntw,229415,229613,229652,229128,229154,229745,229227,229313,229199,229775,Black Hammer Brewing
ziWibyZYvqtrbc7f9v2iPg,229415,229652,229613,229128,229154,229227,229745,229199,229313,229775,DragonEats
bq6PzJGPWMyUCQRDYhtmGg,229415,229652,229775,229613,229154,229227,229745,229313,229199,229128,Hiking Yoga
xlXnPitrO9Mjfq3aPAyNVQ,229415,229652,229775,229613,229154,229227,229745,229313,229199,229128,Delica
V_C-9jFxwxyyZk3HcMLApw,229415,229652,229154,229775,229613,229128,229745,229199,229313,229227,Japantown
QQwsy-M3O5w6FSPaVFJ3uQ,229415,229652,229613,229128,229154,229745,229227,229199,229313,229775,Brioche Bakery & Cafe
M1qm-JWaI1tHVBx-XLJbmA,229415,229613,229154,229775,229652,229745,229128,229199,229313,229227,Thirsty Bear Brewing Company
iXjbvsGyhGttLRaV6shP1g,229415,229652,229775,229613,229154,229745,229128,229199,229313,229227,Credo
IPO2wE0UeZKHPri_QPCEPQ,229613,229415,229775,229154,229652,229745,229227,229199,229313,229128,Clarion Alley
I3GNU1b9NCaPbts6art1WQ,229415,229613,229154,229775,229652,229745,229128,229199,229313,229227,Fondue Cowboy
QxHtdBOe3Kppf8tEd2Wm6A,229415,229652,229613,229128,229154,229745,229227,229199,229313,229775,Great Eastern Restaurant
0PLv5h5eRTG6fuWLpUmf4A,229415,229652,229613,229128,229154,229775,229745,229313,229199,229227,Brazen Head
IdqBJvRIA0YPwLZaoUNM0w,229415,229652,229613,229775,229154,229227,229313,229199,229128,229745,Waraku
BC5aw6Kdt6pxz02du20DyA,229415,229613,229652,229128,229154,229745,229227,229313,229199,229775,Kitava
fQdVnPck_6cOOxO36hweeA,229415,229652,229613,229775,229154,229227,229313,229199,229128,229745,The Social Study
u-pywNLq06dgqR48kbFR9w,229415,229652,229775,229613,229154,229227,229745,229313,229199,229128,One Market Restaurant
pv5-sxnpf1K0nGfuUWtD1g,229415,229652,229613,229775,229154,229227,229313,229199,229128,229745,Crown & Crumpet Tea Stop Cafe
BLcV0Z4nzKLkCjneKrTclA,229036,229652,229613,229775,229154,229227,229745,229313,229128,229199,Tekka Japanese Restaurant
orR-pgf0SFDtjMP75UbDoA,229415,229652,229613,229128,229154,229745,229227,229199,229313,229775,Mr Smith's
vsiJDU-0_cdYrf1Otawtbw,229568,229415,229154,229775,229652,229745,229227,229199,229313,229128,Piqueo's
a5m_BP44_9mtD0QEfeuKeA,229415,229613,229652,229128,229154,229745,229227,229313,229199,229775,Gallardos Mexican Restaurant
lz8Kn4blqgUUV3vMBsM_AQ,229415,229652,229613,229128,229154,229745,229227,229199,229313,229775,Asha Tea House
LU5ocCXCs9sDIc0DsRTVkg,229415,229652,229613,229128,229154,229745,229775,229313,229199,229227,Jenny’s Burgers
v3my2CwwOPb96S2AyMwE_A,229652,229036,229613,229128,229154,229199,229775,229313,229745,229227,El Mansour
qlfx1veFS2tuDpQQ_87NgA,229568,229415,229154,229128,229652,229745,229227,229199,229313,229775,Red Hill Station
uwYO55f9vlLdGXDIDNfhpA,229652,229036,229613,229128,229154,229775,229227,229745,229199,229313,Sutro's at The Cliff House
1xfFqq2009ulBOA5E0h86A,229415,229613,229652,229128,229154,229227,229745,229199,229313,229775,Bloodhound
HVNt7yBWN-uTPwm-G_cicA,229415,229652,229613,229128,229154,229775,229313,229745,229199,229227,Handy Deli
9acPdpguULGPbChPwpS3aw,229415,229652,229128,229613,229154,229745,229227,229775,229199,229313,Ragazza
b1zMlSbFOk5MfxJ_HiB4SA,229415,229652,229613,229128,229154,229227,229775,229199,229313,229745,Central Coffee Tea & Spice
-D2haB9KuDk9a9OWKFjM0A,229415,229652,229613,229128,229154,229775,229313,229745,229199,229227,Chubby Noodle
8MMhiZdt1QD4r8os_hKEvg,229415,229652,229613,229775,229154,229313,229227,229128,229199,229745,Fly Bar
B61vZd9neTI8F7zZ-vApmw,229415,229652,229613,229775,229154,229199,229128,229313,229227,229745,The Boy's Deli
JlhJM4ulY5sHsLcUiENpCQ,229415,229652,229613,229128,229154,229745,229227,229313,229199,229775,Noc Noc
b1aZxd5Auo1f5rG9zgr0Ig,229415,229652,229613,229775,229154,229199,229128,229313,229227,229745,The Citrus Club
KRO4PzfmbRgCu1Ayt1LE1g,229415,229652,229613,229313,229154,229128,229745,229199,229227,229775,Morty's Delicatessen
FujrjO3aA0Fs56UvRMAZ1Q,229415,229652,229613,229128,229154,229227,229745,229313,229199,229775,Frog Hollow Farm-To-Table Cafe
g60n9gcnr7cco5dh-j2RbA,229568,229415,229154,229775,229652,229227,229128,229313,229199,229745,Superstar Restaurant
S0OVpWde3SlzzrygVQXdoQ,229415,229613,229154,229775,229652,229745,229128,229199,229313,229227,Hall Of Flame Burgers
v4csIBO-WT38xLNy4tKI0g,229415,229652,229613,229128,229154,229745,229227,229199,229313,229775,Francos Latin Table
hak3kl6F0AHR3nau6Q9kvQ,229652,229036,229313,229613,229154,229745,229199,229775,229128,229227,Moscow & Tbilisi Bakery Store
aPWsJK-BuGQftRY5WECmAw,229415,229652,229775,229613,229154,229128,229745,229313,229199,229227,Pho Tan Hoa
ygtuwv7hTzQbQmxgYMe0uA,229568,229415,229128,229154,229652,229227,229745,229775,229199,229313,El Gallo Giro Taco Truck
9nltvO9__dkyRIT17D5TqQ,229415,229652,229613,229128,229154,229775,229745,229313,229199,229227,Palm House
xaYfmUNTchH56sdxjHulfg,229415,229652,229613,229128,229154,229745,229227,229199,229313,229775,Zen Yai Thai Restaurant
3f3mowACWFovTKv0YlcMgQ,229415,229652,229613,229128,229154,229227,229745,229199,229313,229775,Pier 23 Cafe Restaurant & Bar
-ih1LY3Mn1-uc1yPjYpmMA,229415,229652,229613,229128,229154,229775,229745,229313,229199,229227,Thai Nghiep Ky Mi Gia
RMD2w2KYa4Vm5EYZ6UCu4Q,229568,229415,229128,229154,229652,229227,229745,229775,229199,229313,Cheese Boutique
v5w23rZNbNiJIwOemm-yNQ,229415,229652,229154,229775,229613,229745,229128,229199,229313,229227,John Colins
fyeTybE7wDkieUwq4urOCA,229652,229036,229613,229128,229154,229199,229775,229313,229227,229745,Beachside Coffee Bar & Kitchen
E2Ri3Uudb3ogKfWBJIIhRw,229652,229036,229128,229613,229154,229745,229199,229313,229775,229227,Lokma
5o24fe7v2Z0dgt3TCkZ1ww,229415,229652,229613,229128,229154,229745,229227,229199,229313,229775,Milkbean
yVN5m2ARIT3kcLCG8EVglQ,229415,229652,229613,229775,229154,229199,229128,229227,229313,229745,Ginza Sushi & Sake
Kx1WExNj5ogaFe0cyg9L6A,229568,229415,229154,229775,229652,229745,229227,229313,229199,229128,Little Nepal
aQuwkkUS_S52ga0PxiOIag,229613,229415,229128,229154,229652,229227,229745,229775,229199,229313,Atlas Cafe
f7GbmIcePXbV7ZtQv4_JNg,229613,229415,229775,229154,229652,229227,229745,229313,229199,229128,Garçon
Jd28dXIWRxGwXKbfrnXq3g,229415,229652,229775,229613,229154,229745,229128,229199,229313,229227,Il Canto Cafe
HG5cvtfUcpMojb2RyB2ZJQ,229415,229652,229613,229128,229154,229745,229227,229199,229313,229775,Coi
A2Bpbf-6k_Sv63Lp42LUJA,229415,229652,229613,229128,229154,229775,229745,229313,229199,229227,Fifty / Fifty Coffee and Tea
bCrPqM3TTC8lGQCLYGIpLw,229415,229613,229154,229775,229652,229745,229128,229199,229313,229227,Kama Sushi
3OJDmLIElDu-ZWSsBdncdQ,229415,229652,229613,229775,229154,229199,229128,229313,229227,229745,Jannah
hEXhf40Y9PdnYJzT_LEJlg,229415,229613,229652,229128,229154,229745,229227,229199,229313,229775,Mission Bowling Club
RLuVFabZ6BR-BzBPmI1Uzg,229415,229652,229613,229128,229154,229775,229745,229313,229199,229227,Cafe La Flore Irving
TDG3DA5JtG3fdt4tqYJ94g,229415,229652,229613,229775,229154,229227,229313,229199,229128,229745,Sheba Piano Lounge
rozXSfP__1jyt6IdM_BIfA,229415,229652,229613,229128,229154,229227,229745,229199,229313,229775,August 1 Five
5UKX9xWwIMRLRdtzkRyZuA,229415,229613,229652,229313,229154,229128,229745,229227,229199,229775,AK Subs
j0DgsH4129nTSTl69mDjDw,229415,229613,229154,229775,229652,229745,229128,229199,229313,229227,SOMA Eats
Y3nxgEoxwFJ5miacMzYNXg,229652,229036,229613,229775,229154,229199,229128,229227,229313,229745,Hook Fish
s8uX4sYQM2_HeCab7leG5A,229415,229652,229613,229775,229154,229199,229128,229313,229227,229745,Papalote Mexican Grill
C7e1ZvLk-X3vGmZj5fuUAQ,229652,229036,229613,229128,229154,229199,229775,229313,229745,229227,Kim Son Vietnamese Restaurant
oxIccYsvTXBOxWvK9GdTsA,229415,229613,229154,229775,229652,229745,229128,229199,229313,229227,Turner's Kitchen
UF2y6BusFeZMZsGYUVcAaw,229415,229613,229652,229128,229154,229745,229227,229313,229199,229775,Jamber
12mu82RygA9JOCV26bWajg,229415,229652,229613,229775,229154,229128,229199,229313,229227,229745,Poki Time
eRft7qf6rgxuSptQnKEWzg,229415,229652,229613,229775,229154,229227,229313,229199,229128,229745,Blue Front Cafe
MY7BRqN17bvzD-O_-Mkpuw,229415,229652,229613,229128,229154,229745,229227,229313,229199,229775,San Francisco Chinatown
bbDXbRE6O8BUbK3nyXdGCg,229652,229036,229613,229128,229154,229745,229775,229227,229313,229199,Noriega Produce
3523gS3FWpFdGFR7vjvhnA,229415,229652,229775,229128,229613,229227,229745,229199,229313,229154,Caffe Sport
QFvxywOAEhc0ddTj0nY8CQ,229415,229652,229775,229613,229154,229745,229128,229199,229313,229227,RM 212
MXy-YMQCWpBJf92HFRhGhw,229415,229652,229613,229128,229154,229745,229227,229199,229313,229775,Per Diem
JDAXKz1T76--VLeJLUIaPQ,229415,229652,229775,229128,229613,229227,229745,229313,229199,229154,The Saloon
7yYLaUjI5cFRaXWDKfRGbg,229415,229613,229154,229775,229652,229745,229128,229199,229313,229227,Bacco
eIp-wW02p_jcrZ2atZGDRA,229415,229652,229128,229613,229154,229745,229227,229775,229199,229313,Calzone's Restaurant
thAbNIGH1pWMi6uPw39e1w,229415,229613,229652,229128,229154,229745,229227,229313,229199,229775,JapaCurry
A0AG2SpXxkIyq6x8HyTuSA,229415,229652,229613,229128,229154,229313,229775,229745,229199,229227,Kaiju Eats Ramen and Izakaya
DicCVq8FwpfT9lD40B_sxg,229415,229652,229613,229775,229154,229199,229128,229313,229227,229745,Philmore Creamery
V6JS0EaR0Gq_SSDllaOqKw,229415,229652,229613,229775,229154,229313,229227,229128,229199,229745,Eddie's Cafe
54EOuXs22MK_QYVNgBL-4A,229415,229652,229128,229613,229154,229745,229227,229199,229775,229313,Joy's Place
A6D6wG5y0sqpaqJjgc8QeQ,229415,229613,229154,229775,229652,229745,229128,229199,229313,229227,Manora's Thai Cuisine
zfs3gpYPbMBLseqaAsQN-A,229415,229652,229613,229128,229154,229227,229745,229199,229313,229775,Steap Tea Bar
8bJr4G9QtbJ_tmEbVX6X4A,229415,229652,229154,229775,229613,229745,229128,229199,229313,229227,International Smoke
nF2XsQVUMFj-_LudpenBVg,229415,229652,229613,229775,229154,229313,229227,229128,229199,229745,Bodega
Sg_R67gxg9ALW2wtg13aYQ,229415,229652,229613,229128,229154,229745,229227,229199,229313,229775,Hong Kong Clay Pot Restaurant
L2Iy2Wp7ClrVCfSUrfZDMw,229415,229652,229613,229128,229154,229745,229227,229313,229199,229775,Eureka Restaurant & Lounge
w0Vw-4toI_UT_cU8pCVnTg,229568,229415,229128,229154,229652,229227,229745,229775,229199,229313,Goood Frikin Chicken
66khyY7kxNKiW6x7anZj9g,229415,229652,229154,229775,229613,229745,229128,229313,229199,229227,Il Pollaio
loo6obEjNPGZwOJfhKTKNQ,229652,229036,229613,229128,229154,229199,229775,229313,229227,229745,Trad'r Sam
HdZLo3v4zNVpzx1CQjg5MA,229415,229652,229775,229613,229154,229745,229227,229199,229313,229128,Capital One Café
5yY41syV-6KwSi-sfmv7CA,229415,229652,229613,229775,229154,229313,229227,229128,229199,229745,Allegro Romano
GmHNkpAaypi9jclaLI7sDQ,229415,229652,229128,229613,229154,229227,229745,229775,229199,229313,Fermentation Lab
b7YegTB6cWpi0XbI9ZEkBQ,229415,229652,229775,229613,229154,229128,229745,229199,229313,229227,Catch
r-L3a4mKLPkCkGf9Askx0g,229415,229652,229613,229128,229154,229227,229745,229199,229313,229775,Philz Coffee
BH9Ln4DRO5nVasySkKx3aA,229568,229415,229775,229154,229652,229745,229227,229313,229199,229128,Pera
CS6NaMbTlzD-9yc3DBBrKw,229415,229652,229613,229128,229154,229775,229745,229199,229313,229227,El Burrito Express
XZ1_66Wa4tumkbKfTI2dWA,229415,229652,229775,229128,229613,229227,229745,229313,229199,229154,China Live
6iR0zBfiup79DErYKAXY0Q,229415,229652,229613,229128,229154,229745,229227,229313,229199,229775,Cafe International
rHhuvw1szUJlz6VoeRhASQ,229415,229613,229652,229128,229154,229745,229227,229313,229199,229775,Little Baobab & Bissap Merged Together
TcUhtqRLL-lwSGJmpz415Q,229613,229415,229775,229154,229652,229745,229227,229199,229313,229128,Saffron 685
YYQX-gJhJ6cFzzIhRWjaFA,229036,229652,229613,229128,229154,229775,229745,229227,229313,229199,King's Thai Cuisine 1
Cj9Orl6DQnOR75qT-l3jCA,229415,229652,229613,229775,229154,229227,229313,229199,229128,229745,Aux Delices Vietnamese Restaurant
agq8VUqVQ_Y3dZh6-IjeIg,229415,229652,229613,229775,229154,229128,229745,229199,229313,229227,MaMa Ji's
3NnG0D3-1WNMvDMahk2Tbw,229415,229652,229613,229775,229154,229227,229313,229199,229128,229745,Hobson's Choice
OpBTLNaGnGcn8DRsLcEfQQ,229415,229652,229128,229613,229154,229745,229227,229775,229199,229313,Maykadeh
FAmqgIJekYlMmVSVdi-R3A,229415,229652,229613,229128,229154,229227,229745,229313,229199,229775,Elixiria
2kAb8kvymt5xJfoNFTwFyQ,229415,229652,229613,229775,229154,229128,229745,229199,229313,229227,Parkside Tavern
AMhmArFJ0IAeknI1mDE6ew,229415,229652,229154,229775,229613,229745,229128,229313,229199,229227,Bacon Bacon
