,yelp_id,alias,categories,categary_alias,categary_title,coordinates.latitude,coordinates.longitude,display_phone,distance,image_url,is_closed,location.address1,location.address2,location.address3,location.city,location.country,location.display_address,location.state,location.zip_code,name,phone,price,rating,review_count,transactions,url
6,C7e1ZvLk-X3vGmZj5fuUAQ,kim-son-vietnamese-restaurant-san-francisco,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",vietnamese,Vietnamese,37.77591,-122.49771,(415) 221-3811,5636.888267183349,https://s3-media1.fl.yelpcdn.com/bphoto/T74QPLDl4teN44zF1hResg/o.jpg,False,3614 Balboa St,,,San Francisco,US,"['3614 Balboa St', 'San Francisco, CA 94121']",CA,94121,Kim Son Vietnamese Restaurant,+14152213811,$,4.0,682,[],https://www.yelp.com/biz/kim-son-vietnamese-restaurant-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
7,oxIccYsvTXBOxWvK9GdTsA,turners-kitchen-san-francisco,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'salad', 'title': 'Salad'}]",sandwiches,Sandwiches,37.763082,-122.424349,(415) 621-3505,1090.8437668964123,https://s3-media4.fl.yelpcdn.com/bphoto/vcfB4kb3TzotmAv0v3OFxQ/o.jpg,False,3505 17th St,,Former Clare's Deli,San Francisco,US,"['3505 17th St', ""Former Clare's Deli"", 'San Francisco, CA 94110']",CA,94110,Turner's Kitchen,+14156213505,$,4.5,290,['pickup'],https://www.yelp.com/biz/turners-kitchen-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
8,UF2y6BusFeZMZsGYUVcAaw,jamber-san-francisco,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pubs', 'title': 'Pubs'}]",wine_bars,Wine Bars,37.781147,-122.402664,(415) 273-9192,3726.0725190702474,https://s3-media2.fl.yelpcdn.com/bphoto/bvoVaTjxgoE4YrN7b-w9OA/o.jpg,False,858 Folsom St,,,San Francisco,US,"['858 Folsom St', 'San Francisco, CA 94107']",CA,94107,Jamber,+14152739192,$$,4.0,642,[],https://www.yelp.com/biz/jamber-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
9,12mu82RygA9JOCV26bWajg,poki-time-san-francisco,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'poke', 'title': 'Poke'}]",hawaiian,Hawaiian,37.7638343790864,-122.463667399422,(415) 702-6333,2414.9736131770956,https://s3-media4.fl.yelpcdn.com/bphoto/IgOQyxl6Qya8IoiItmnfkw/o.jpg,False,549 Irving St,,,San Francisco,US,"['549 Irving St', 'San Francisco, CA 94122']",CA,94122,Poki Time,+14157026333,$$,4.0,449,"['pickup', 'delivery']",https://www.yelp.com/biz/poki-time-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
10,eRft7qf6rgxuSptQnKEWzg,blue-front-cafe-san-francisco,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'wraps', 'title': 'Wraps'}]",mideastern,Middle Eastern,37.77025,-122.44607,(415) 252-5917,1345.112108691176,https://s3-media1.fl.yelpcdn.com/bphoto/kUUVJyP53XEeeiACuB2A2Q/o.jpg,False,1430 Haight St,,,San Francisco,US,"['1430 Haight St', 'San Francisco, CA 94117']",CA,94117,Blue Front Cafe,+14152525917,$$,4.0,681,"['pickup', 'delivery']",https://www.yelp.com/biz/blue-front-cafe-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
11,MY7BRqN17bvzD-O_-Mkpuw,san-francisco-chinatown-san-francisco-2,"[{'alias': 'localflavor', 'title': 'Local Flavor'}]",localflavor,Local Flavor,37.7943215257349,-122.406320571899,,4563.113552160933,https://s3-media2.fl.yelpcdn.com/bphoto/hf2IqDMkdFih0cQxWPckiw/o.jpg,False,Grant Ave And Bush St,,,San Francisco,US,"['Grant Ave And Bush St', 'San Francisco, CA 94108']",CA,94108,San Francisco Chinatown,,,4.0,508,[],https://www.yelp.com/biz/san-francisco-chinatown-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
12,bbDXbRE6O8BUbK3nyXdGCg,noriega-produce-san-francisco,"[{'alias': 'markets', 'title': 'Fruits & Veggies'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}]",markets,Fruits & Veggies,37.75273,-122.50485,(415) 564-0370,6081.965958403821,https://s3-media1.fl.yelpcdn.com/bphoto/ZI_u8lcq1I1pEtVdYaDKAQ/o.jpg,False,3821 Noriega St,,,San Francisco,US,"['3821 Noriega St', 'San Francisco, CA 94122']",CA,94122,Noriega Produce,+14155640370,$$,4.5,268,[],https://www.yelp.com/biz/noriega-produce-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
13,3523gS3FWpFdGFR7vjvhnA,caffe-sport-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",italian,Italian,37.79977,-122.40855,(415) 981-1251,4953.222756789483,https://s3-media2.fl.yelpcdn.com/bphoto/y2AntQa4WtOxsHqUZh7sOg/o.jpg,False,574 Green St,,,San Francisco,US,"['574 Green St', 'San Francisco, CA 94133']",CA,94133,Caffe Sport,+14159811251,$$,4.0,695,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/caffe-sport-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
14,QFvxywOAEhc0ddTj0nY8CQ,rm-212-san-francisco,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",tapas,Tapas Bars,37.7937299,-122.40437,(415) 500-2780,4611.719999312358,https://s3-media2.fl.yelpcdn.com/bphoto/o76YJZOa2qPUjxL7TlzWsA/o.jpg,False,690 Sacramento St,,,San Francisco,US,"['690 Sacramento St', 'San Francisco, CA 94111']",CA,94111,RM 212,+14155002780,$$,4.5,353,['restaurant_reservation'],https://www.yelp.com/biz/rm-212-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
15,MXy-YMQCWpBJf92HFRhGhw,per-diem-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}]",newamerican,American (New),37.790041,-122.401275,(415) 989-0300,4478.419213576972,https://s3-media2.fl.yelpcdn.com/bphoto/fasctoQ1g492MXj4AZ3CuA/o.jpg,False,43 Sutter St,,,San Francisco,US,"['43 Sutter St', 'San Francisco, CA 94104']",CA,94104,Per Diem,+14159890300,$$,4.0,723,[],https://www.yelp.com/biz/per-diem-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
16,JDAXKz1T76--VLeJLUIaPQ,the-saloon-san-francisco,"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",jazzandblues,Jazz & Blues,37.79855,-122.40704,(415) 989-7666,4924.284090758665,https://s3-media1.fl.yelpcdn.com/bphoto/jD3nVfZi7VYG7wl_2EeJCg/o.jpg,False,1232 Grant Ave,,,San Francisco,US,"['1232 Grant Ave', 'San Francisco, CA 94133']",CA,94133,The Saloon,+14159897666,$,4.0,446,[],https://www.yelp.com/biz/the-saloon-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
17,7yYLaUjI5cFRaXWDKfRGbg,bacco-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}]",italian,Italian,37.751495,-122.436172,(415) 282-4969,1045.9989901994884,https://s3-media3.fl.yelpcdn.com/bphoto/if4cvg0y8v7z3Cj0IjSCdQ/o.jpg,False,737 Diamond St,,,San Francisco,US,"['737 Diamond St', 'San Francisco, CA 94114']",CA,94114,Bacco,+14152824969,$$$,4.0,440,[],https://www.yelp.com/biz/bacco-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
18,eIp-wW02p_jcrZ2atZGDRA,calzones-restaurant-san-francisco,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}]",pizza,Pizza,37.799032,-122.4081743,(415) 397-3600,4914.557518256848,https://s3-media2.fl.yelpcdn.com/bphoto/geKB9IAW0XWAJSE0bQuecw/o.jpg,False,430 Columbus Ave,,,San Francisco,US,"['430 Columbus Ave', 'San Francisco, CA 94133']",CA,94133,Calzone's Restaurant,+14153973600,$$,3.5,1444,['restaurant_reservation'],https://www.yelp.com/biz/calzones-restaurant-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
19,thAbNIGH1pWMi6uPw39e1w,japacurry-san-francisco-3,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'japacurry', 'title': 'Japanese Curry'}]",foodtrucks,Food Trucks,37.77448,-122.40916,(415) 290-8857,2672.7013543084,https://s3-media4.fl.yelpcdn.com/bphoto/rcR9ztJRScyhU3V3dC6STQ/o.jpg,False,,,,San Francisco,US,"['San Francisco, CA 94103']",CA,94103,JapaCurry,+14152908857,$,4.0,441,['pickup'],https://www.yelp.com/biz/japacurry-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
20,A0AG2SpXxkIyq6x8HyTuSA,kaiju-eats-ramen-and-izakaya-san-francisco-3,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",sushi,Sushi Bars,37.781106,-122.455533,(415) 742-4309,2804.040413057605,https://s3-media2.fl.yelpcdn.com/bphoto/J8eyWa54QZo03XmloaML-w/o.jpg,False,3409 Geary Blvd,,,San Francisco,US,"['3409 Geary Blvd', 'San Francisco, CA 94118']",CA,94118,Kaiju Eats Ramen and Izakaya,+14157424309,$$,4.0,690,['pickup'],https://www.yelp.com/biz/kaiju-eats-ramen-and-izakaya-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
21,DicCVq8FwpfT9lD40B_sxg,philmore-creamery-san-francisco-3,"[{'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",gelato,Gelato,37.7865093379388,-122.43329192402,(415) 937-6162,2864.9146874271228,https://s3-media3.fl.yelpcdn.com/bphoto/Mb_LXqFtTfEYWHGoBTVi4g/o.jpg,False,1840 Fillmore St,,,San Francisco,US,"['1840 Fillmore St', 'San Francisco, CA 94115']",CA,94115,Philmore Creamery,+14159376162,$$,4.5,167,[],https://www.yelp.com/biz/philmore-creamery-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
22,V6JS0EaR0Gq_SSDllaOqKw,eddies-cafe-san-francisco,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",diners,Diners,37.77707,-122.43792,(415) 563-9780,1805.210823783206,https://s3-media3.fl.yelpcdn.com/bphoto/6x13VaPMK4gr1BiTqgo9ng/o.jpg,False,800 Divisadero St,,,San Francisco,US,"['800 Divisadero St', 'San Francisco, CA 94117']",CA,94117,Eddie's Cafe,+14155639780,$,4.0,609,[],https://www.yelp.com/biz/eddies-cafe-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
23,54EOuXs22MK_QYVNgBL-4A,joys-place-san-francisco,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",desserts,Desserts,37.78764,-122.41197,(415) 817-1391,3676.365649573573,https://s3-media4.fl.yelpcdn.com/bphoto/x6VDXymULQBjmJzpmuGx7A/o.jpg,False,611 Post St,,,San Francisco,US,"['611 Post St', 'San Francisco, CA 94109']",CA,94109,Joy's Place,+14158171391,$,4.0,589,['pickup'],https://www.yelp.com/biz/joys-place-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
24,A6D6wG5y0sqpaqJjgc8QeQ,manoras-thai-cuisine-san-francisco,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'bars', 'title': 'Bars'}]",thai,Thai,37.77084,-122.41528,(415) 861-6224,2162.307845540294,https://s3-media4.fl.yelpcdn.com/bphoto/2y481y4mIYlEYeSgF_Wbfg/o.jpg,False,1600 Folsom St,,,San Francisco,US,"['1600 Folsom St', 'San Francisco, CA 94103']",CA,94103,Manora's Thai Cuisine,+14158616224,$$,4.0,570,"['pickup', 'delivery']",https://www.yelp.com/biz/manoras-thai-cuisine-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
25,zfs3gpYPbMBLseqaAsQN-A,steap-tea-bar-san-francisco-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",coffee,Coffee & Tea,37.7932604402304,-122.406762465835,(415) 872-9753,4444.648748427257,https://s3-media2.fl.yelpcdn.com/bphoto/FtctNbz0PjFYC0JIgxYXOQ/o.jpg,False,827 Sacramento St,,,San Francisco,US,"['827 Sacramento St', 'San Francisco, CA 94108']",CA,94108,Steap Tea Bar,+14158729753,$,4.5,346,['pickup'],https://www.yelp.com/biz/steap-tea-bar-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
26,8bJr4G9QtbJ_tmEbVX6X4A,international-smoke-san-francisco-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",newamerican,American (New),37.79049,-122.396363,(415) 543-7474,4820.552299044345,https://s3-media1.fl.yelpcdn.com/bphoto/iuw4PZg3wJeM_39hOkhb-g/o.jpg,False,301 Mission St,,,San Francisco,US,"['301 Mission St', 'San Francisco, CA 94105']",CA,94105,International Smoke,+14155437474,$$$,3.5,941,[],https://www.yelp.com/biz/international-smoke-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
27,nF2XsQVUMFj-_LudpenBVg,bodega-san-francisco-2,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'newamerican', 'title': 'American (New)'}]",wine_bars,Wine Bars,37.80135,-122.41129,(415) 634-7002,5006.779854407853,https://s3-media3.fl.yelpcdn.com/bphoto/gBR1hPilYRDzWHnsnH6TYA/o.jpg,False,700 Columbus Ave,,,San Francisco,US,"['700 Columbus Ave', 'San Francisco, CA 94133']",CA,94133,Bodega,+14156347002,$$,4.5,196,[],https://www.yelp.com/biz/bodega-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
28,Sg_R67gxg9ALW2wtg13aYQ,hong-kong-clay-pot-restaurant-san-francisco,"[{'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}]",cantonese,Cantonese,37.79588,-122.40649,(415) 989-2638,4696.303488339721,https://s3-media4.fl.yelpcdn.com/bphoto/1tlMhNYzvrG_cI_Et5Z02A/o.jpg,False,960 Grant Ave,,,San Francisco,US,"['960 Grant Ave', 'San Francisco, CA 94108']",CA,94108,Hong Kong Clay Pot Restaurant,+14159892638,$$,4.0,836,"['pickup', 'delivery']",https://www.yelp.com/biz/hong-kong-clay-pot-restaurant-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
29,L2Iy2Wp7ClrVCfSUrfZDMw,eureka-restaurant-and-lounge-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",newamerican,American (New),37.76074,-122.43419,(415) 431-6000,195.3159858050979,https://s3-media2.fl.yelpcdn.com/bphoto/VCmCiEzZ3FhS5bIQ6P6jpA/o.jpg,False,4063 18th St,,,San Francisco,US,"['4063 18th St', 'San Francisco, CA 94114']",CA,94114,Eureka Restaurant & Lounge,+14154316000,$$,4.0,609,['restaurant_reservation'],https://www.yelp.com/biz/eureka-restaurant-and-lounge-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
30,w0Vw-4toI_UT_cU8pCVnTg,goood-frikin-chicken-san-francisco,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",greek,Greek,37.74427,-122.42134,(415) 970-2428,2306.2328964417798,https://s3-media3.fl.yelpcdn.com/bphoto/qouGtc0EzXaQbBEjP0xnhA/o.jpg,False,10 29th St,,,San Francisco,US,"['10 29th St', 'San Francisco, CA 94110']",CA,94110,Goood Frikin Chicken,+14159702428,$$,3.5,885,"['pickup', 'delivery']",https://www.yelp.com/biz/goood-frikin-chicken-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
31,66khyY7kxNKiW6x7anZj9g,il-pollaio-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'argentine', 'title': 'Argentine'}]",italian,Italian,37.800039,-122.4098505,(415) 362-7727,4940.094418176341,https://s3-media3.fl.yelpcdn.com/bphoto/4-dXuniVSpYwo0rv7KEH-w/o.jpg,False,555 Columbus Ave,,,San Francisco,US,"['555 Columbus Ave', 'San Francisco, CA 94133']",CA,94133,Il Pollaio,+14153627727,$$,4.5,368,[],https://www.yelp.com/biz/il-pollaio-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
32,loo6obEjNPGZwOJfhKTKNQ,tradr-sam-san-francisco-2,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tikibars', 'title': 'Tiki Bars'}]",divebars,Dive Bars,37.78035,-122.48564,(415) 221-0773,4833.455416155357,https://s3-media1.fl.yelpcdn.com/bphoto/lvzxW3r1WfCOiMdU5ZE_lA/o.jpg,False,6150 Geary Blvd,,,San Francisco,US,"['6150 Geary Blvd', 'San Francisco, CA 94121']",CA,94121,Trad'r Sam,+14152210773,$,3.5,962,[],https://www.yelp.com/biz/tradr-sam-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
33,HdZLo3v4zNVpzx1CQjg5MA,capital-one-café-san-francisco,"[{'alias': 'banks', 'title': 'Banks & Credit Unions'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",banks,Banks & Credit Unions,37.788722,-122.403917,(415) 248-4920,4212.561038195399,https://s3-media3.fl.yelpcdn.com/bphoto/JF7lizdiAnK70H33lntTrQ/o.jpg,False,101 Post St,,,San Francisco,US,"['101 Post St', 'San Francisco, CA 94108']",CA,94108,Capital One Café,+14152484920,$,4.5,336,[],https://www.yelp.com/biz/capital-one-caf%C3%A9-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
34,5yY41syV-6KwSi-sfmv7CA,allegro-romano-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",italian,Italian,37.79691,-122.41541,(415) 928-4002,4413.850750397785,https://s3-media1.fl.yelpcdn.com/bphoto/gMQZm8p8zb6YVpj3TDOoEA/o.jpg,False,1701 Jones St,,,San Francisco,US,"['1701 Jones St', 'San Francisco, CA 94109']",CA,94109,Allegro Romano,+14159284002,$$$,4.0,547,"['pickup', 'delivery']",https://www.yelp.com/biz/allegro-romano-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
35,GmHNkpAaypi9jclaLI7sDQ,fermentation-lab-san-francisco,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",gastropubs,Gastropubs,37.77852,-122.41561,,2679.07787895467,https://s3-media2.fl.yelpcdn.com/bphoto/RkshsZco58GXRCHvCdR7qA/o.jpg,False,1230 Market St,,,San Francisco,US,"['1230 Market St', 'San Francisco, CA 94102']",CA,94102,Fermentation Lab,,$$,4.5,219,[],https://www.yelp.com/biz/fermentation-lab-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
36,b7YegTB6cWpi0XbI9ZEkBQ,catch-san-francisco,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",seafood,Seafood,37.763428,-122.434638,(415) 431-5000,323.02892459140344,https://s3-media1.fl.yelpcdn.com/bphoto/fpHh3Ypq24TYDlTMty4kxg/o.jpg,False,2362 Market St,,,San Francisco,US,"['2362 Market St', 'San Francisco, CA 94114']",CA,94114,Catch,+14154315000,$$$,3.5,895,[],https://www.yelp.com/biz/catch-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
37,r-L3a4mKLPkCkGf9Askx0g,philz-coffee-san-francisco-26,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",coffee,Coffee & Tea,37.7943859062427,-122.39535972476,(415) 321-1499,5186.959051628981,https://s3-media4.fl.yelpcdn.com/bphoto/WDJEIZ5IhK1ub6EQFtu01g/o.jpg,False,5 Embarcadero Ctr,,,San Francisco,US,"['5 Embarcadero Ctr', 'San Francisco, CA 94111']",CA,94111,Philz Coffee,+14153211499,$,4.5,335,[],https://www.yelp.com/biz/philz-coffee-san-francisco-26?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
38,BH9Ln4DRO5nVasySkKx3aA,pera-san-francisco,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",turkish,Turkish,37.762484,-122.397089,(415) 796-3812,3464.3274424545266,https://s3-media2.fl.yelpcdn.com/bphoto/koZTf4DD-lDIpsbHoP--ug/o.jpg,False,1457 18th St,,,San Francisco,US,"['1457 18th St', 'San Francisco, CA 94107']",CA,94107,Pera,+14157963812,$$,4.0,567,['pickup'],https://www.yelp.com/biz/pera-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
39,CS6NaMbTlzD-9yc3DBBrKw,el-burrito-express-san-francisco-3,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",mexican,Mexican,37.78646,-122.43982,(415) 776-4246,2859.521150956491,https://s3-media2.fl.yelpcdn.com/bphoto/3DfeEnSeJzk30dFhMMo52w/o.jpg,False,1812 Divisadero St,,,San Francisco,US,"['1812 Divisadero St', 'San Francisco, CA 94115']",CA,94115,El Burrito Express,+14157764246,$,4.0,704,['pickup'],https://www.yelp.com/biz/el-burrito-express-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
40,XZ1_66Wa4tumkbKfTI2dWA,china-live-san-francisco,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",chinese,Chinese,37.7977636140901,-122.407851420238,(415) 788-8188,4808.186132300881,https://s3-media3.fl.yelpcdn.com/bphoto/nBXoZ9g-EA4Zk-0gIE1G-w/o.jpg,False,644 Broadway,,,San Francisco,US,"['644 Broadway', 'San Francisco, CA 94133']",CA,94133,China Live,+14157888188,$$,3.5,964,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/china-live-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
